Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Chemistry,What is the chemical symbol for iron?,Fe,Cu,Ag,Au
Chemistry,What is the atomic number of carbon?,6,8,10,12
Chemistry,Which of the following is an example of a chemical change?,A) Boiling water,B) Melting ice,C) Rusting of iron,D) Breaking a glass
Chemistry,What is the atomic number for helium?,2,3,11,15
Chemistry,What is the process of combining two or more elements to form a compound called?,Synthesis,Combustion,Decomposition,Replacement
Chemistry,What is the name of the process where an acid and a base react to form water and a salt?,Neutralization,Combustion,Synthesis,Decomposition
Chemistry,What is the name of the process by which a gas transforms into a liquid?,Condensation,Evaporation,Melting,Solidification
Chemistry,What does the pH scale measure?,Acidity or alkalinity,Concentration of ions,Temperature,Pressure
Chemistry,Which of the following is the lightest element on the periodic table?,A) Hydrogen,B) Helium,C) Lithium,D) Carbon
Chemistry,What is the formula for carbon dioxide?,CO2,H2SO4,HCl,NaOH
Chemistry,What is the chemical formula for table salt?,NaCl,ClNa,NaF,KF
Chemistry,What is the name of the bond that is formed when two non-metal atoms share electrons?,Covalent Bond,Ionic Bond,Hydrogen Bond,Metallic Bond
Chemistry,What is the chemical symbol for oxygen?,O,H,Na,Cl
Chemistry,What is the chemical symbol for carbon?,C,O,H,He
Chemistry,What is the chemical formula for water?,H2O,NaCl,CO2,O2
Chemistry,What is the formula for water?,H2O,HCl,NaCl,CO2
Chemistry,What is the chemical symbol for sodium?,Na,Ni,Nb,N
Chemistry,What is the chemical symbol for helium?,He,H,O,Na
Chemistry,What is the atomic number for calcium?,20,3,11,15
Chemistry,What type of chemical bond involves the sharing of electrons?,A) Covalent bond,B) Ionic bond,C) Metallic bond,D) Hydrogen bond
Chemistry,What is the name of the process by which plants take in carbon dioxide and give out oxygen?,Photosynthesis,Respiration,Fermentation,Digestion
Chemistry,What is the chemical symbol for sodium?,Na,H,O,He
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the process of breaking down a compound into its component elements called?,Decomposition,Combustion,Synthesis,Replacement
Chemistry,What is the chemical formula for carbon monoxide?,CO,CO2,H2O,C6H12O6
Chemistry,What is the chemical symbol for carbon?,C,Co,Cu,Cr
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,KOH
Chemistry,Which of the following is a noble gas?,A) Helium,B) Sodium,C) Chlorine,D) Sulfur
Chemistry,What is the chemical formula for ammonia?,NH3,CO2,H2O,C6H12O6
Chemistry,What is the name of the compound CO2?,Carbon Dioxide,Carbon Monoxide,Chlorine dioxide,Hydrogen Sulfide
Chemistry,What is the process of combining oxygen with another substance called?,Combustion,Decomposition,Synthesis,Replacement
Chemistry,What is the chemical symbol for iron?,Fe,Au,Si,Cu
Chemistry,What is the chemical symbol for water?,H2O,CO2,O2,NaCl
Chemistry,Which element is the most abundant in the Earth's atmosphere?,A) Nitrogen,B) Oxygen,C) Argon,D) Carbon dioxide
Chemistry,What is the chemical symbol for silver?,Ag,Au,Cu,Fe
Chemistry,What is the name of the process by which a liquid transforms into a gas at the surface of a liquid?,Evaporation,Condensation,Melting,Solidification
Chemistry,What is the pH of a neutral solution?,7,1,14,0
Chemistry,What is the process of a liquid turning into a gas called?,Evaporation,Condensation,Solidification,Melting
Chemistry,Which element has the symbol Pb?,Lead,Lithium,Platinum,Phosphorus
Chemistry,What is the name of the process by which two or more atoms combine to form a more complex structure?,Chemical Bonding,Oxidation,Reduction,Combination
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Hg
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,C6H12O6
Chemistry,What is the name of the process by which a liquid transforms into a solid?,Solidification,Melting,Evaporation,Condensation
Chemistry,What is the process of combining two substances to form a single compound called?,Replacement,Synthesis,Decomposition,Combustion
Chemistry,What is the name of the process where substances are broken down into simpler substances?,Decomposition,Synthesis,Combustion,Neutralization
Chemistry,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the formula for sulfuric acid?,H2SO4,HCl,NaOH,HNO3
Chemistry,What is the pH of a neutral solution?,A) 7,B) 8,C) 6,D) 5
Chemistry,What is the chemical symbol for oxygen?,O,Co,Cu,Cr
Chemistry,What is the chemical symbol for helium?,He,O,C,H
Chemistry,What is the chemical symbol for iron?,Fe,Ag,Au,Al
Chemistry,What is the formula for sodium chloride?,NaCl,H2SO4,HCl,NaOH
Chemistry,At room temperature| which state of matter is helium in?,A) Gas,B) Liquid,C) Solid,D) Plasma
Chemistry,What is the process by which a gas changes to a solid without going through the liquid state?,Deposition,Sublimation,Condensation,Evaporation
Chemistry,What is the name of the process by which a solid transforms into a gas?,Sublimation,Evaporation,Melting,Condensation
Chemistry,What is the name of the process by which plants convert sunlight into energy?,Photosynthesis,Cellular respiration,Fermentation,Digestion
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,NaOH,HNO3
Chemistry,What is the chemical formula for glucose?,C6H12O6,C4H6O4,C2H4O2,C8H10O4
Chemistry,What is the pH of a neutral solution?,7,0,1,14
Chemistry,What is the atomic number for oxygen?,8,3,11,15
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,NaCl
Chemistry,What is the formula for ammonia?,NH3,HCl,NaOH,H2SO4
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,NaOH,KOH
Chemistry,What is the name given to a substance that speeds up a chemical reaction| but is not itself used up in the reaction?,Catalyst,Enzyme,Substrate,Product
Chemistry,What is the chemical symbol for silver?,Ag,Au,Pt,Fe
Chemistry,What is the chemical symbol for oxygen?,O2,O,N2,CO2
Chemistry,What is the formula for sodium chloride?,NaCl,HCl,H2SO4,CO2
Chemistry,What is the process of converting a liquid into a gas called?,Evaporation,Melting,Condensation,Sublimation
Chemistry,How many elements are in the periodic table?,118,92,100,110
Chemistry,What is the formula for glucose?,C6H12O6,HCl,NaCl,H2O
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,C6H12O6
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What element has the symbol Hg?,Mercury,Gold,Iron,Copper
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,NO2
Chemistry,What is the chemical formula for hydrofluoric acid?,HF,HCl,NaOH,KOH
Chemistry,What is the chemical formula for ammonia?,NH3,H2SO4,NaOH,CH3COOH
Chemistry,What is the smallest unit of an element that retains the properties of that element?,Atom,Molecule,Compound,Ion
Chemistry,What is the formula for sulfuric acid?,H2SO4,HCl,NaOH,CaCO3
Chemistry,What is the formula for table salt?,NaCl,H2O,CO2,CH4
Chemistry,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Water vapor
Chemistry,What is the pH of a neutral solution?,7,4,10,14
Chemistry,What is the atomic number of carbon?,6,7,8,9
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,NaCl,C6H12O6
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,NaOH,CH3COOH
Chemistry,What element has the symbol Fe?,Iron,Silver,Gold,Copper
Chemistry,What element has the symbol Na?,Sodium,Chlorine,Potassium,Magnesium
Chemistry,What is the most abundant gas in the Earth's atmosphere?,Nitrogen,Oxygen,Argon,Carbon Dioxide
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,CH3COOH
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,NaCl
Chemistry,What is the atomic number of carbon?,6,8,10,12
Chemistry,What is the pH range for acid?,0-6,7-14,0-14,6-8
Chemistry,What is the name of the process where a liquid turns into a gas?,Vaporization,Condensation,Freezing,Melting
Chemistry,What is the chemical formula for water?,H2O,CO2,O2,NaCl
Chemistry,What is the chemical symbol for oxygen?,O,H,He,C
Chemistry,What is the formula for carbonic acid?,H2CO3,CH4,H2SO4,HCl
Chemistry,What is the atomic number for sodium?,11,3,20,15
Chemistry,What kind of chemical bonds are responsible for holding the two strands of DNA together?,Hydrogen Bonds,Ionic Bonds,Covalent Bonds,Metallic Bonds
Chemistry,Which of the following is a strong acid?,A) Hydrochloric acid,B) Vinegar,C) Lemon juice,D) Baking soda
Chemistry,What is the chemical formula for sulfur dioxide?,SO2,CO2,H2O,C6H12O6
Chemistry,What is the name of the compound NaCl?,Sodium Chloride,Potassium Chloride,Calcium Chloride,Magnesium Chloride
Chemistry,What is the formula for carbon dioxide?,CO2,HCl,NaCl,H2SO4
Chemistry,What is the molecular formula for glucose?,C6H12O6,H2O,CO2,NaCl
Chemistry,What is the chemical formula for ammonia?,NH3,N2H4,NO2,NO
Chemistry,What is the chemical formula for nitric acid?,HNO3,H2SO4,HCl,NaOH
Chemistry,What is the formula for methane?,CH4,CO2,H2O,CaCO3
Chemistry,What is the chemical symbol for water?,H2O,O2,CO2,N2
Chemistry,What is the name of the process by which a liquid transforms into a gas?,Evaporation,Melting,Solidification,Condensation
Chemistry,What is the process of converting a solid into a gas called?,Sublimation,Melting,Condensation,Evaporation
Chemistry,What is the formula for hydrochloric acid?,HCl,NaCl,H2SO4,CO2
Chemistry,What element has the symbol Fe?,Iron,Gold,Silicon,Copper
Chemistry,What is the state of matter that has a fixed volume but not a fixed shape?,A) Liquid,B) Gas,C) Solid,D) Plasma
Chemistry,What is the atomic number for neon?,10,3,11,15
Chemistry,What is the name of the compound H2SO4?,Sulfuric Acid,Hydrochloric Acid,Acetic Acid,Nitric Acid
Chemistry,What is the formula for nitric acid?,HNO3,HCl,NaOH,CaCO3
Chemistry,What is the chemical formula for water?,H2O,CO2,C6H12O6,NaCl
Chemistry,What is the chemical symbol for hydrogen?,H,He,C,O
